hhmem_number;male_adults_over_65;female_adults_over_65;male_adults_15_65;female_adults_15_65;male_children_5_14;female_children_5_14;male_children_0_4;female_children_0_4;dep_ratio;head_age;head_age_cat;head_gender;head_education;incsource_biggest1;incsource_biggest2;hh_income_perc_cocoa;hh_income_perc_othercrops;hh_income_perc_livestock;hh_income_perc_fish;hh_income_perc_bushproducts;hh_income_perc_farmlabour;hh_income_perc_nonaglabour;hh_income_perc_smallbusiness;hh_income_perc_comp;hh_income_perc_govt;hh_income_perc_landsalelease;hh_income_perc_remittances;hh_income_perc_other;n_crops_produced;n_crops_sold;crops_important1;crops_important2;all_land_known_yn;all_land_cultivated_ha;all_land_owned_ha;all_land_leased_ha;all_land_scrop_abunu_ha;all_land_scrop_abusa_ha;all_land_fallow_ha;all_land_numlandparcels;all_land_leasedout_yn;all_land_leasedout_landunit_ha;cocoa_land_known_yn;cocoa_land_used_ha;cocoa_land_used_morethan5_ha;cocoa_land_owned_ha;cocoa_land_leased_ha;cocoa_land_scrop_abunu_ha;cocoa_land_scrop_abusa_ha;cocoa_land_numlandparcels;cocoa_intercrop_yn;cocoa_prod_known_yn;cocoa_prod_total_kgs;cocoa_prod_total_kgsha;cocoa_valueproduction_usd;cocoa_valueproduction_usd_ha;cocoa_gfert_yn;cocoa_lfert_yn;cocoa_herb_yn;cocoa_pest_yn;cocoa_fung_yn;cocoa_ferment_yn;cocoa_marketing_income_yn;cocoa_marketing_income_usd;cocoa_marketing_income_usdha;cocoa_certification_yn;cocoa_certification_clean_yn;cocoa_prodgroup_hhmem;cocoa_credit_yn;loan_lastyear_yn;loan_amount_usd;ls_dairy_cattle;ls_cows_bulls;ls_horses_donkeys_mules;ls_goats;ls_pigs;ls_rabbits;ls_grasscutter;ls_sheep;ls_chickens;ls_other_poultry;ls_other;foodsec1;foodsec2;foodsec3;foodsec4;foodsec5;foodsec6;foodsec7;foodsec8;foodsec9;foodsec10;foodsec11;foodsec12;instanceid;hh_income_1;hh_income_2;hh_income_3;hh_income_4;hh_income_5;hh_income_6;hh_income_7;hh_income_8;hh_income_9;hh_income_10;hh_income_11;hh_income_12;hh_income_13;n_hh_incomes;dhs;dhs_combined;dhs_quintile;PPI_SCORE;PPI_100_Nat;PPI_125dollar_day;PPI_200dollar_day;PPI_250dollar_day;PPI_190dollar_day;PPI_310dollar_day;non_cocoa_land;share_cocoa_land
10;0;1;5;4;0;0;0;0;0,11111111;70;8;2;0;2;13;0,9;0,05;0;0;0;0;0;0;0,05;0;0;0;0;4;1;10;;1;2,832804;1,2140588;0;1,6187451;0;0,80937254;2;0;;1;2,832804;1,2140588;1,2140588;0;1,6187451;0;2;1;1;320;263,57867;554,96497;457,11542;0;0;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:8ec10bc5-9536-4694-9f82-14b4a014fae0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;-0,46669778;-0,8734202;1;21;63,8;19,5;49,1;67;32,6;70,6;0;1
5;0;0;2;2;0;1;0;0;0,25;36;5;1;2;1;2;0,6;0,25;0;0;0;0;0;0,15;0;0;0;0;0;9;2;10;45;1;4,856235;4,856235;0;4,856235;0;0;1;0;;1;2,4281175;1,8210881;0;0;2,4281175;0;1;1;1;1024;562,3012;1775,888;975,1796;1;0;0;1;1;1;0;;;1;0;0;1;1;156,696;1;1;1;1;1;1;1;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:53e7a682-db54-4fdc-9a98-9478d64b720b;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,20461857;-0,43840715;2;49;11,7;0,6;5,3;12,8;2,4;16,1;2,4281175;0,5
4;0;0;3;1;0;0;0;0;0;45;5;1;2;1;13;0,55;0,3;0,05;0;0;0;0;0;0;0,05;0;0,05;0;5;5;10;7;1;6,4749804;1,6187451;0;3,6421764;0;1,2140588;2;0;;1;3,6421764;2,2257745;0;0;3,6421764;0;1;1;1;448;201,27824;776,9509;349,06992;0;1;1;1;1;1;0;;;2;0;0;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:2e583ba3-2101-4e10-af24-c2b5f4a69f9f;1;1;1;0;0;0;0;0;0;1;0;1;0;5;0,08853249;-0,5136309;2;58;4,3;0,3;2,2;5,1;0,9;5,8;2,832804;0,5625
4;1;1;0;1;1;0;0;0;3;80;8;1;0;1;2;0,75;0,15;0,1;0;0;0;0;0;0;0;0;0;0;8;7;10;35;1;5,2609215;2,0234313;0;3,2374902;0;0;2;0;;1;5,2609215;3,2374902;2,0234313;0;3,2374902;0;2;1;1;1600;494,21;2774,825;857,0914;1;0;0;1;1;1;1;2774,825;857,0914;1;1;0;0;0;;1;1;1;4;1;1;1;4;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:419a6e85-6503-4e92-b602-126382637a96;1;1;1;0;0;0;0;0;0;0;0;0;0;3;-0,56955975;-0,94007474;1;39;29;3,7;16,2;31,4;7,9;35,4;0;1
7;0;0;3;1;0;2;0;1;0,75;52;6;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;10;24;1;7,284353;7,284353;0;0;0;0;2;0;;1;3,2374902;3,2374902;3,2374902;0;0;0;1;0;1;384;118,6104;665,958;205,70193;0;1;0;1;0;1;1;;;0;0;0;0;0;;1;1;1;3;1;1;1;4;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:0ad2973e-c876-4ee5-916d-5fe94933fe42;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-0,110202156;-0,642411;1;37;29;3,7;16,2;31,4;7,9;35,4;4,0468626;0,44444445
7;0;0;3;1;2;1;0;0;0,75;53;6;1;0;1;2;0,75;0,2;0;0;0;0;0;0,05;0;0;0;0;0;4;4;10;35;1;3,6421764;0;0,80937254;2,832804;0;0,80937254;3;;;1;2,832804;2,0234313;0;0;2,832804;0;1;1;1;1216;600,95935;2108,867;1042,2231;1;0;1;1;1;1;0;;;2;0;0;1;0;;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:22c5d015-a0cf-4208-b920-674793deaf51;1;1;0;0;0;0;0;1;0;0;0;0;0;3;-0,10950995;-0,64196247;1;38;29;3,7;16,2;31,4;7,9;35,4;0,8093724;0,7777778
2;0;0;1;1;0;0;0;0;0;45;5;1;2;2;2;0;0,3;0;0;0;0;0;0,1;0;0,6;0;0;0;4;3;24;33;1;1,0117157;1,416402;0;0;0;0,40468627;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;2;1;1;1;1;3;1;2;2;2;2;2;2;1;1;1;1;2;2;2;uuid:d4e565cf-2cd8-4c08-b566-180c796416ea;0;1;0;0;0;0;0;1;0;1;0;0;0;3;-0,051319264;-0,6042549;1;65;1,1;0;0,2;0,7;0,1;1,3;;
6;1;0;1;2;1;1;0;0;1;73;8;1;0;1;2;0,77000004;0,15000002;0;0;0;0;0;0,080000006;0;0;0;0;0;6;4;10;24;1;8,093725;;0;0;0;;4;0;;1;3,6421764;3,6421764;3,6421764;0;0;0;2;1;1;1024;281,15057;1775,888;487,58975;1;1;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;3;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:868a4ddb-c510-44ba-ab45-d425f2862845;1;1;0;0;0;0;0;1;0;0;0;0;0;3;;;;39;29;3,7;16,2;31,4;7,9;35,4;4,4515486;0,45000002
6;0;0;1;2;1;1;0;1;1;47;6;1;0;1;2;0,55;0,35;0;0;0;0;0;0;0;0;0;0,1;0;7;3;10;35;1;2,832804;4,0468626;4,0468626;0;0;1,2140588;1;0;;1;2,4281175;2,4281175;2,4281175;0;0;0;1;1;1;320;131,78934;554,96497;228,55771;0;0;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;4;2;1;1;3;3;3;3;3;2;2;2;3;3;3;3;uuid:26131a06-5cee-487d-b407-93a171ca664d;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,03371696;-0,5491514;2;42;19,6;2,5;11,6;20,7;5,1;24;0,40468645;0,8571428
5;0;0;2;1;1;0;0;1;0,6666667;30;4;1;2;1;2;0,5;0,3;0;0;0;0;0;0,2;0;0;0;0;0;7;4;10;7;1;5,2609215;5,2609215;0;0;0;0;3;0;;1;3,2374902;2,0234313;3,2374902;0;0;0;2;1;1;703,99994;347,92383;1220,923;603,39233;1;1;1;1;0;1;0;;;0;0;0;0;1;;1;1;1;1;1;1;1;2;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:343a1e86-6888-4a12-af11-be8b7c6f2d23;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,7001242;-0,11731952;2;60;2,2;0;1;2,1;0,4;2,9;2,0234313;0,61538464
6;0;0;1;3;0;0;0;2;0,5;50;6;1;2;1;2;0,8;0,17;0,03;0;0;0;0;0;0;0;0;0;0;8;7;10;27;1;10,117157;0;0;10,117157;0;2,0234313;3;;;1;4,0468626;1,6187451;0;0;4,0468626;0;1;1;1;256;158,1472;443,97202;274,26926;1;0;1;1;1;1;1;443,972;274,26923;1;1;0;0;1;52,232;1;1;1;4;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:38ac79c8-de91-4051-b4b7-d3de6f004d74;1;1;1;0;0;0;0;0;0;0;0;0;0;3;-0,14593759;-0,6655676;1;34;40,2;7,2;27,1;41,3;16,5;45,4;6,0702944;0,39999998
4;0;0;1;2;1;0;0;0;0,33333334;62;7;1;2;1;2;0,5;0,3;0;0;0;0;0;0,2;0;0;0;0;0;7;4;10;30;1;3,6421764;3,6421764;0;1,2140588;0;0,80937254;2;0;;1;3,6421764;2,0234313;3,6421764;0;0;0;2;1;0;;;;;0;0;1;1;0;1;;;;0;0;0;0;0;;1;1;1;2;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:33b3f378-b4fe-4d0f-86a7-88f4b4e21699;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,10478599;-0,50309867;2;58;4,3;0,3;2,2;5,1;0,9;5,8;0;1
2;0;0;1;1;0;0;0;0;0;61;7;2;1;1;2;0,7;0,1;0;0;0;0;0;0,2;0;0;0;0;0;2;2;10;35;1;7,689039;4,856235;0;2,832804;0;0;2;0;;1;7,689039;7,689039;4,856235;0;2,832804;0;2;1;1;3200;416,17685;5549,65;721,76117;1;1;1;1;1;1;0;;;1;0;0;0;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:235d150b-c8e7-4681-b9c2-0adc101f36e1;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,17073521;-0,4603636;2;51;7,2;0,4;2,5;6,8;1;9,5;0;1
5;0;0;2;2;1;0;0;0;0,25;59;7;1;4;10;1;0,3;0,05;0,05;0;0;0;0;0,15;0;0,45;0;0;0;9;5;10;24;1;4,0468626;4,0468626;0;0;0;0;3;0;;1;3,2374902;2,0234313;3,2374902;0;0;0;1;1;1;1216;600,95935;2108,867;1042,2231;0;1;1;1;1;1;1;1044,64;516,27155;2;0;0;0;0;;1;1;1;4;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:d7d597f2-c314-4987-ae02-b84f689c0216;1;1;1;0;0;0;0;1;0;1;0;0;0;5;1,849904;0,62773776;4;83;0;0;0;0;0;0;0,8093724;0,8
3;0;0;1;1;0;1;0;0;0,5;27;4;1;2;1;2;0,8;0,15;0;0;0;0;0;0;0;0,05;0;0;0;3;2;10;8;1;2,75625;2,75625;0;0;0;1,929375;2;0;;1;0,55125;0,55125;0,55125;0;0;0;1;0;1;256;464,3991;443,972;805,39136;0;1;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;uuid:394f77d3-c759-4e5b-b7c6-07cfcfa9cd87;1;1;0;0;0;0;0;0;0;1;0;0;0;3;1,7875565;0,58733666;4;74;0,8;0;0,1;0,6;0,1;0,8;2,205;0,2
6;0;0;1;1;1;1;1;1;2;40;5;1;;1;2;0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;4;2;10;8;0;;;;;;;;;;0;;;;;;;;1;0;;;;;0;1;1;1;1;1;;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:400b135c-2285-43df-9adf-80a1ca448c31;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;32;40,2;7,2;27,1;41,3;16,5;45,4;;
4;0;0;1;2;1;0;0;0;0,33333334;64;7;1;0;2;1;0,4;0,6;0;0;0;0;0;0;0;0;0;0;0;7;5;10;8;0;;;;;;;;;;1;2,4281175;0,6070294;;;;;2;1;1;;;;;1;0;1;1;1;1;0;;;0;0;1;0;1;15,6696;1;1;1;2;1;1;1;2;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:64a1198c-8b5f-417b-9493-49ac697bcf5c;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;36;29;3,7;16,2;31,4;7,9;35,4;;
2;0;0;1;1;0;0;0;0;0;65;7;1;3;2;;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3;39;17;1;4,9;4,9;0;0;0;0,49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;2;3;3;3;3;3;3;3;uuid:df1917f8-90d0-43fd-b666-c401c29b36d9;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0,9278587;0,030252444;3;59;4,3;0,3;2,2;5,1;0,9;5,8;;
7;1;0;1;2;1;1;1;0;1,3333334;75;8;1;2;1;2;0,75;0,25;0;0;0;0;0;0;0;0;0;0;0;5;4;10;27;1;9,8;9,8;1,96;0;0;1,96;1;0;;1;1,47;0;1,47;0;0;0;1;1;1;;;;;1;0;0;1;0;1;0;;;0;0;0;0;1;52,232;1;1;1;1;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:2629231d-02dc-4bec-bd29-141eee9995d5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,701505;-0,116424754;2;39;29;3,7;16,2;31,4;7,9;35,4;8,33;0,15
5;1;0;3;1;0;0;0;0;0,25;38;5;1;2;1;2;0,4;0,1;0,2;0;0;0,05;0;0,25;0;0;0;0;0;7;4;10;49;0;;;;;;;;;;0;;;;;;;;1;1;;;;;0;1;1;1;0;1;0;;;0;0;0;0;1;130,58;1;1;1;3;1;1;1;3;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:c460de82-9178-4991-a7d8-205555364235;1;1;1;0;0;1;0;1;0;0;0;0;0;5;;;;55;4,3;0,3;2,2;5,1;0,9;5,8;;
2;0;0;2;0;0;0;0;0;0;43;5;1;2;2;8;0;0,85;0;0;0;0;0;0,15;0;0;0;0;0;2;2;39;8;1;3,675;0;1,715;0;0;1,96;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;235,044;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:112af457-bf45-495f-afbe-a9b9752eca42;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0,80982655;-0,046232395;3;63;2,2;0;1;2,1;0,4;2,9;;
6;0;0;2;1;0;2;0;1;1;35;4;1;2;2;8;0;0,6;0,05;0;0;0;0;0,35;0;0;0;0;0;7;3;30;11;1;5,39;5,39;0;5,39;0,49;0,49;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:98d0376e-be22-4cc1-9493-035d77e6cf54;0;1;1;0;0;0;0;1;0;0;0;0;0;3;0,56810683;-0,20286678;2;51;7,2;0,4;2,5;6,8;1;9,5;;
7;1;0;5;1;0;0;0;0;0,16666667;73;8;1;3;3;2;0;0,35;0,65;0;0;0;0;0;0;0;0;0;0;4;0;49;49;1;10,78;3,92;0;6,86;0;0,49;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;3;1;1;2;1;4;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:13c70dda-0dac-490d-9a81-cd4e07442da8;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0,38723093;-0,32007435;2;52;7,2;0,4;2,5;6,8;1;9,5;;
3;0;0;2;1;0;0;0;0;0;35;4;1;2;1;1;0,95;0;0;0;0;0;0;0;0;0;0;0,05;0;3;1;10;;1;3,92;0;0;3,92;0;0;1;;;1;3,92;;0;0;3,92;0;1;1;0;;;;;0;0;1;1;0;1;;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:6317ecec-9d5f-43db-acd8-7980a52875f0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0,055892825;-0,53478146;2;42;19,6;2,5;11,6;20,7;5,1;24;0;1
16;0;0;6;7;3;0;0;0;0,23076923;60;7;1;2;1;2;0,5;0,35;0;0,1;0;0;0;0,05;0;0;0;0;0;7;4;10;39;1;15,435;;0;0;0;;6;0;;1;5,39;5,39;5,39;0;0;0;3;0;1;;;;;0;1;1;1;1;1;0;;;1;0;1;0;1;391,74;1;1;1;3;1;1;1;1;4;4;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:c11b12f5-9362-448b-a785-0dfa5aa44a07;1;1;0;1;0;0;0;1;0;0;0;0;0;4;;;;52;7,2;0,4;2,5;6,8;1;9,5;10,045;0,34920633
10;0;0;2;6;2;0;0;0;0,25;47;6;1;2;1;9;0,59999996;0,09999999;0;0;0;0;0;0,09999999;0,19999997;0;0;0;0;6;5;10;35;1;5,4632645;3,2374902;0;2,2257745;0;1,2140588;2;0;;1;5,4632645;3,2374902;5,4632645;0;0;0;2;1;1;1088;336,0628;1886,881;582,82214;1;1;0;1;1;1;1;1886,881;582,82214;1;1;0;0;0;;1;1;1;1;1;2;1;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:a46bd38f-5332-4dd7-a0e9-2e301e5855d3;1;1;0;0;0;0;0;1;1;0;0;0;0;4;-0,14030136;-0,6619153;1;39;29;3,7;16,2;31,4;7,9;35,4;0;1
6;0;1;1;1;0;3;0;0;2;75;8;2;0;1;12;0,65;0;0;0;0;0;0;0,05;0;0;0;0,3;0;4;1;10;49;1;2,94;3,92;0;0;0;0,98;2;0;;1;2,94;1,47;2,94;0;0;0;2;1;0;;;;;1;0;0;1;0;1;;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:70ccb581-d41f-4eeb-a385-388466fab9b4;1;0;0;0;0;0;0;1;0;0;0;1;0;3;-0,10192268;-0,6370459;1;31;40,2;7,2;27,1;41,3;16,5;45,4;0;1
5;0;0;2;1;1;1;0;0;0,6666667;62;7;1;2;1;2;0,85;0,15;0;0;0;0;0;0;0;0;0;0;0;4;4;10;35;1;8,093725;8,093725;0;0;0;0;3;0;;1;8,093725;6,8796663;8,093725;0;0;0;2;1;1;1920,0001;279,0833;3329,79;484,00458;1;0;0;1;1;1;1;3329,79;484,00458;1;1;0;0;1;261,16;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;2;3;3;2;2;2;uuid:39b75c39-227e-4f1d-8809-837a1ec7d2c9;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,60954326;-0,17601596;2;46;11,7;0,6;5,3;12,8;2,4;16,1;0;1
6;0;0;1;1;3;1;0;0;2;42;5;1;1;1;8;0,6;0,1;0;0;0;0;0;0,3;0;0;0;0;0;4;4;10;8;1;2,94;0;0;2,94;0;1,96;1;;;1;2,45;0,98;0;0;2,45;0;1;1;1;576,00006;587,7551;998,937;1019,3235;0;1;1;1;0;1;0;;;2;0;0;0;1;261,16;1;1;1;1;1;1;1;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:6b4041a3-0c16-4503-bf7d-f38aee24750b;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,08712955;-0,5145401;2;24;63,8;19,5;49,1;67;32,6;70,6;0,49;0,8333333
5;0;0;0;2;0;1;2;0;1,5;45;5;2;0;1;2;0,6;0,3;0;0,1;0;0;0;0;0;0;0;0;0;8;8;10;8;1;1,65375;1,1025;0;0,55125;0;0;4;0;;1;1,2403125;0,55125;0,6890625;0;0,55125;0;3;1;0;;;;;0;0;1;1;1;1;;;;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:44445c66-bfcb-43de-9cbd-d48354abc91c;1;1;0;1;0;0;0;0;0;0;0;0;0;3;0,2834327;-0,38733563;2;33;40,2;7,2;27,1;41,3;16,5;45,4;0,4134375;0,75
10;0;0;6;3;1;0;0;0;0,11111111;52;6;1;2;1;4;0,7;0,05;0;0,25;0;0;0;0;0;0;0;0;0;2;2;10;38;1;3,675;3,675;0;0;0;1,47;3;0;;1;1,47;1,47;1,47;0;0;0;1;0;1;288;195,91837;499,46848;339,77448;0;1;1;1;0;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:afae645e-507b-4d3c-a71b-405e28d80c52;1;1;0;1;0;0;0;0;0;0;0;0;0;3;1,1029449;0,14370826;3;31;40,2;7,2;27,1;41,3;16,5;45,4;2,205;0,4
5;0;0;3;2;0;0;0;0;0;48;6;1;2;1;8;0,65;0,1;0;0;0;0;0;0,25;0;0;0;0;0;4;4;10;24;1;8,093725;6,4749804;0;0;0;1,6187451;3;0;;1;6,4749804;4,451549;6,4749804;0;0;0;3;1;1;4352;977,6372;7547,524;1695,4825;1;1;1;1;1;1;1;7443,06;1672,0157;1;1;1;0;1;783,48;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:eca49a5a-2ee4-413a-8f0c-0339bbffb948;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,8328242;-0,031329937;3;61;2,2;0;1;2,1;0,4;2,9;1,6187449;0,8
12;0;0;3;2;0;7;0;0;1,4;42;5;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3;39;38;1;9,8;9,8;0;0;0;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:2e1a4420-f10e-4623-b621-486173c15288;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0,13495786;-0,4835473;2;27;53,3;12,1;38,5;57,1;25,1;62,1;;
8;0;0;3;1;3;0;1;0;1;53;6;1;2;1;2;0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;9;8;10;35;1;7,284353;7,284353;0;0;0;0;4;0;;1;2,832804;2,832804;2,832804;0;0;0;1;1;1;1088;384,07175;1886,8809;666,0824;0;1;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;3;3;1;3;3;3;2;2;2;2;2;2;2;3;3;3;uuid:31deeeaa-92ef-4146-bca8-bd055bfc4ed4;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,17997882;-0,45437372;2;44;19,6;2,5;11,6;20,7;5,1;24;4,4515486;0,3888889
3;0;0;0;2;1;0;0;0;0,5;52;6;2;2;1;2;0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;5;2;10;33;1;2,45;2,45;0;0;0;0,245;2;0;;1;1,715;0,98;1,715;0;0;0;2;1;1;448;457,14285;776,951;792,8071;1;0;0;1;0;1;0;;;2;0;0;1;1;52,232;1;1;1;2;1;1;1;1;3;1;1;3;3;3;2;2;2;2;2;2;3;3;3;uuid:2f22d155-4c3a-432a-aa61-9a404e88d8a7;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,2563665;-0,4048745;2;51;7,2;0,4;2,5;6,8;1;9,5;0,735;0,7
3;0;0;1;2;0;0;0;0;0;44;5;1;3;1;2;0,6;0,15;0,05;0;0;0;0;0;0,2;0;0;0;0;5;4;10;8;1;;;;;;0;6;0;;1;;;;;;;6;1;1;;;;;1;0;0;1;1;1;1;;;1;1;0;0;1;;1;1;1;4;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:da09cf00-d2df-4eac-b01c-2894e028c335;1;1;1;0;0;0;0;0;1;0;0;0;0;4;;;;59;4,3;0,3;2,2;5,1;0,9;5,8;;
8;0;0;1;1;2;2;2;0;3;48;6;1;0;1;2;0,7;0,25;0,05;0;0;0;0;0;0;0;0;0;0;3;3;10;35;1;2,0234313;2,0234313;0;0;0;0;2;0;;1;2,0234313;1,6187451;2,0234313;0;0;0;2;1;1;640;395,36798;1109,9299;685,6731;1;0;1;1;1;1;1;1253,568;774,4073;1;1;0;0;0;;1;1;1;4;1;1;1;3;3;1;1;2;3;2;2;3;2;3;2;2;2;3;3;uuid:bfd7ff50-e5f3-4c8a-8b64-0f89aee21e88;1;1;1;0;0;0;0;0;0;0;0;0;0;3;-0,27905336;-0,7518266;1;21;63,8;19,5;49,1;67;32,6;70,6;0;1
6;0;0;2;1;1;0;2;0;1;50;6;1;2;1;2;0,7;0,25;0;0;0;0;0;0;0;0;0;0,05;0;5;4;10;8;1;2,6304607;2,6304607;0;0;0;0;1;0;;1;2,6304607;2,6304607;2,6304607;0;0;0;1;0;1;960;364,95508;1664,8949;632,929;1;0;0;1;1;1;0;;;1;1;1;1;0;;1;1;1;1;1;1;1;2;1;1;1;3;3;3;3;3;2;2;2;3;3;3;3;uuid:e937ad05-6a22-44eb-86b9-62689165a975;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,13062929;-0,48635224;2;45;11,7;0,6;5,3;12,8;2,4;16,1;0;1
5;0;0;1;2;1;1;0;0;0,6666667;56;7;1;4;4;1;0,25000003;0,07000001;0,10000001;0,35000002;0;0;0;0,15000002;0;0;0;0,080000006;0;3;1;10;48;1;;;;;;;1;0;;1;10,29;7,35;10,29;0;0;0;1;0;0;;;;;0;0;0;1;1;1;;;;0;0;0;0;0;;1;1;2;3;1;1;1;3;1;3;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:6aca962c-b8fb-4b68-815a-fefaa7a6d7c0;1;1;1;1;0;0;0;1;0;0;0;1;0;6;;;;63;2,2;0;1;2,1;0,4;2,9;;
7;0;0;3;2;2;0;0;0;0,4;56;7;1;2;1;2;0,6;0,3;0;0;0;0;0;0,08;0,02;0;0;0;0;7;6;10;30;1;2,2257745;3,035147;0;0;0;0;2;0;;1;1,2140588;0,80937254;1,2140588;0;0;0;1;1;1;512;632,5888;887,94403;1097,077;0;1;0;1;0;1;0;;;2;0;0;1;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:670401d1-f2c9-497f-8f96-80e2cc9ec27d;1;1;0;0;0;0;0;1;1;0;0;0;0;4;1,5001799;0,40111658;3;50;7,2;0,4;2,5;6,8;1;9,5;1,0117158;0,5454545
